time_us,record_type,payload_length,value_count,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7
18967639,56,32,8,226231,230367,231630,225919,215259,240234,251911,218365
18969534,56,32,8,226156,230310,231582,225872,215252,240138,251818,218355
18971430,56,32,8,226128,230289,231531,225777,215148,240083,251755,218273
18973326,56,32,8,226040,230271,231487,225787,215091,239997,251662,218202
18975221,56,32,8,226002,230164,231455,225705,215037,239893,251576,218119
18977118,56,32,8,225928,230164,231398,225636,214985,239880,251477,218119
18979014,56,32,8,225889,230132,231399,225599,214917,239832,251465,218074
18980910,56,32,8,225864,230021,231329,225577,214867,239757,251397,218055
18982805,56,32,8,225811,230000,231281,225535,214808,239707,251365,218076
18984699,56,32,8,225779,229970,231256,225455,214836,239675,251266,218051
18986603,56,32,8,225719,229914,231149,225472,214758,239634,251206,218007
18988491,56,32,8,225666,229877,231120,225414,214715,239557,251136,217930
18990387,56,32,8,225610,229843,231079,225340,214628,239497,251070,217874
18992283,56,32,8,225545,229777,231027,225303,214564,239402,250980,217815
18994175,56,32,8,225495,229719,231014,225220,214511,239338,250876,217820
18996077,56,32,8,225479,229668,230933,225191,214490,239322,250857,217816
18997973,56,32,8,225432,229671,230895,225167,214429,239236,250796,217826
18999877,56,32,8,225339,229621,230873,225101,214366,239196,250706,217804
19001771,56,32,8,225294,229614,230816,225046,214366,239108,250630,217734
19003666,56,32,8,225277,229505,230745,225044,214272,239067,250574,217690
19005563,56,32,8,225199,229470,230681,224982,214234,239000,250427,217629
19007457,56,32,8,225136,229425,230637,224827,214130,238934,250411,217571
19009361,56,32,8,225074,229327,230568,224844,214067,238817,250300,217471
19011253,56,32,8,225053,229279,230523,224770,213999,238781,250228,217467
19013146,56,32,8,225000,229260,230514,224712,213979,238714,250208,217422
19015040,56,32,8,224909,229213,230399,224678,213913,238649,250103,217482
19016935,56,32,8,224855,229151,230345,224672,213854,238599,250059,217447
19018834,56,32,8,224803,229120,230327,224608,213837,238525,249966,217384
19020728,56,32,8,224755,229093,230296,224584,213790,238497,249930,217363
19022628,56,32,8,224713,229040,230224,224512,213720,238417,249842,217290
19024516,56,32,8,224652,229002,230168,224443,213684,238310,249736,217211
19026418,56,32,8,224612,228933,230144,224349,213555,238197,249678,217122
19028316,56,32,8,224543,228840,230060,224307,213492,238130,249551,217175
19030215,56,32,8,224468,228804,230037,224283,213407,238163,249556,217126
19032118,56,32,8,224488,228773,229966,224287,213410,238055,249452,217080
19034014,56,32,8,224413,228755,229919,224211,213466,238011,249383,217090
19035914,56,32,8,224333,228689,229919,224155,213383,237948,249330,217057
19037811,56,32,8,224291,228635,229829,224084,213237,237871,249288,216996
19039710,56,32,8,224233,228588,229743,224035,213235,237825,249167,216961
19041621,56,32,8,224192,228530,229736,223938,213134,237742,249093,216895
19043520,56,32,8,224099,228396,229622,223892,213077,237701,249015,216744
19045417,56,32,8,224096,228430,229638,223859,213040,237618,248966,216797
19047323,56,32,8,223993,228389,229497,223825,213009,237622,248936,216866
19049221,56,32,8,224017,228366,229554,223773,212938,237559,248884,216765
19051128,56,32,8,223962,228297,229466,223784,212893,237475,248802,216873
19053028,56,32,8,223882,228231,229458,223734,212898,237458,248639,216778
19054926,56,32,8,223798,228218,229456,223672,212817,237391,248635,216623
19056832,56,32,8,223739,228142,229304,223635,212741,237311,248557,216602
19058732,56,32,8,223691,228095,229235,223548,212616,237173,248477,216543
19060644,56,32,8,223647,227997,229251,223461,212586,237081,248317,216489
19062543,56,32,8,223562,228012,229172,223434,212577,237028,248308,216475
19064441,56,32,8,223565,227932,229044,223437,212527,237093,248198,216456
19066339,56,32,8,223478,227920,229108,223327,212492,236957,248200,216497
19068242,56,32,8,223494,227824,229066,223339,212462,236893,248116,216472
19070141,56,32,8,223453,227757,228995,223254,212426,236864,248073,216390
19072038,56,32,8,223354,227752,228933,223229,212348,236773,247991,216328
19073933,56,32,8,223312,227687,228889,223188,212262,236725,247916,216278
19075834,56,32,8,223259,227700,228873,223123,212230,236674,247846,216214
19077730,56,32,8,223218,227602,228808,223042,212129,236601,247748,216180
19079628,56,32,8,223169,227560,228771,223062,212120,236575,247716,216188
19081521,56,32,8,223108,227566,228716,222988,212074,236502,247661,216189
19083416,56,32,8,223062,227470,228696,222954,212022,236497,247598,216178
19085318,56,32,8,222976,227466,228596,222908,212005,236409,247596,216149
19087212,56,32,8,223007,227382,228608,222878,211951,236352,247450,216095
19089114,56,32,8,222948,227381,228554,222849,211872,236270,247351,216042
19091008,56,32,8,222865,227331,228464,222753,211802,236225,247292,215960
19092904,56,32,8,222826,227268,228418,222709,211713,236126,247215,215919
19094797,56,32,8,222766,227210,228355,222632,211685,236073,247123,215895
19096692,56,32,8,222723,227159,228305,222567,211637,236014,247079,215863
19098599,56,32,8,222669,227116,228302,222572,211627,235952,247105,215842
19100488,56,32,8,222607,227100,228235,222524,211562,235933,247038,215840
19102383,56,32,8,222574,227034,228188,222447,211489,235851,246913,215799
19104277,56,32,8,222498,226995,228154,222424,211437,235803,246840,215768
19106173,56,32,8,222411,226942,228078,222369,211383,235704,246748,215654
19108070,56,32,8,222385,226842,228005,222260,211294,235637,246639,215574
19109966,56,32,8,222338,226867,227971,222205,211258,235509,246559,215561
19111861,56,32,8,222278,226772,227927,222160,211181,235490,246567,215561
19113754,56,32,8,222236,226692,227868,222158,211153,235472,246459,215524
19115655,56,32,8,222209,226685,227866,222151,211134,235400,246434,215556
19117550,56,32,8,222136,226691,227753,222107,211100,235359,246389,215540
19119442,56,32,8,222098,226611,227738,222018,211057,235327,246360,215486
19121337,56,32,8,222043,226573,227709,221978,211006,235252,246211,215420
19123232,56,32,8,222037,226523,227655,221901,210921,235177,246140,215360
19125134,56,32,8,221939,226486,227623,221833,210869,235066,246046,215295
19127028,56,32,8,221922,226417,227585,221847,210821,235028,246015,215265
19128923,56,32,8,221842,226375,227531,221773,210768,234968,245934,215241
19130824,56,32,8,221790,226371,227444,221739,210737,234941,245860,215241
19132718,56,32,8,221774,226301,227431,221685,210694,234864,245824,215236
19134620,56,32,8,221785,226299,227404,221698,210684,234851,245753,215227
19136506,56,32,8,221690,226216,227307,221619,210606,234781,245714,215156
19138400,56,32,8,221630,226173,227274,221573,210538,234722,245604,215094
19140303,56,32,8,221562,226084,227207,221508,210465,234636,245526,215009
19142197,56,32,8,221559,226069,227214,221419,210382,234553,245449,214929
19144090,56,32,8,221485,226040,227107,221392,210345,234504,245369,214926
19145983,56,32,8,221419,225959,227082,221335,210257,234416,245301,214918
19147880,56,32,8,221382,225919,227040,221289,210229,234387,245269,214922
19149776,56,32,8,221329,225873,226939,221315,210199,234313,245198,214901
19151671,56,32,8,221278,225840,226924,221240,210162,234299,245136,214889
19153564,56,32,8,221236,225793,226863,221202,210104,234232,245043,214839
19155456,56,32,8,221183,225740,226828,221133,210040,234109,244931,214715
19157360,56,32,8,221106,225688,226777,221041,209968,234055,244875,214677
19159252,56,32,8,221038,225667,226754,220942,209920,233957,244804,214582
19161148,56,32,8,220992,225590,226642,221006,209840,233896,244728,214625
19163043,56,32,8,220969,225552,226654,220921,209813,233851,244699,214581
19164938,56,32,8,220912,225520,226591,220869,209758,233812,244606,214564
19166841,56,32,8,220848,225432,226536,220855,209716,233801,244562,214567
19168735,56,32,8,220814,225401,226531,220815,209671,233721,244526,214563
19170632,56,32,8,220803,225387,226475,220757,209646,233656,244465,214481
19172524,56,32,8,220730,225341,226398,220723,209561,233556,244368,214414
19174420,56,32,8,220665,225255,226389,220607,209489,233512,244292,214307
19176319,56,32,8,220592,225242,226307,220596,209462,233418,244195,214333
19178215,56,32,8,220575,225184,226289,220539,209380,233395,244123,214258
19180113,56,32,8,220480,225125,226235,220530,209373,233343,244106,214298
19182010,56,32,8,220480,225129,226231,220509,209304,233310,244087,214302
19183903,56,32,8,220454,225064,226142,220442,209312,233275,244004,214258
19185797,56,32,8,220379,225017,226108,220414,209278,233225,243909,214223
19187694,56,32,8,220334,224991,226036,220384,209191,233129,243840,214149
19189599,56,32,8,220262,224925,225970,220300,209130,233053,243747,214078
19191485,56,32,8,220213,224898,225957,220217,209027,232976,243656,214031
19193379,56,32,8,220203,224863,225907,220157,208988,232897,243553,214018
19195274,56,32,8,220130,224779,225838,220116,208935,232845,243525,213940
19197171,56,32,8,220072,224707,225799,220084,208892,232800,243451,213950
19199071,56,32,8,220047,224680,225756,220077,208835,232739,243381,213948
19200965,56,32,8,219957,224629,225721,220022,208806,232685,243358,213910
19202861,56,32,8,219918,224563,225652,219945,208765,232615,243298,213850
19204757,56,32,8,219834,224528,225618,219894,208685,232573,243178,213795
19206655,56,32,8,219781,224482,225536,219835,208618,232492,243090,213756
19208550,56,32,8,219759,224443,225484,219748,208558,232408,243028,213668
19210445,56,32,8,219690,224376,225424,219727,208490,232301,242951,213604
19212341,56,32,8,219670,224353,225403,219684,208452,232306,242887,213614
19214236,56,32,8,219624,224294,225381,219649,208424,232262,242868,213579
19216134,56,32,8,219563,224251,225301,219574,208407,232198,242821,213603
19218029,56,32,8,219545,224216,225269,219583,208360,232153,242754,213594
19219922,56,32,8,219487,224180,225227,219520,208285,232098,242686,213552
19221831,56,32,8,219423,224133,225143,219522,208226,232016,242589,213478
19223723,56,32,8,219389,224090,225103,219410,208117,231966,242511,213416
19225628,56,32,8,219320,224053,225052,219338,208123,231880,242484,213385
19227519,56,32,8,219211,224035,225070,219317,208000,231751,242376,213322
19229416,56,32,8,219196,223942,224960,219252,208001,231766,242381,213317
19231325,56,32,8,219211,223932,224941,219299,207915,231756,242270,213286
19233228,56,32,8,219109,223876,224916,219182,207886,231648,242263,213277
19235132,56,32,8,219113,223793,224860,219158,207966,231679,242131,213321
19237032,56,32,8,219048,223749,224809,219065,207797,231482,242050,213183
19238930,56,32,8,218869,223690,224726,219046,207768,231401,241976,213150
19240838,56,32,8,218948,223638,224612,218996,207671,231457,241910,212990
19242735,56,32,8,218856,223646,224615,218892,207640,231308,241830,212980
19244640,56,32,8,218803,223610,224596,218898,207618,231310,241777,213002
19246542,56,32,8,218781,223545,224505,218867,207555,231227,241718,212959
19248439,56,32,8,218725,223483,224488,218848,207488,231210,241655,212965
19250336,56,32,8,218776,223487,224469,218755,207446,231192,241629,213017
19252238,56,32,8,218623,223420,224442,218759,207470,231116,241580,212987
19254146,56,32,8,218597,223304,224348,218687,207382,231038,241444,212896
19256043,56,32,8,218579,223307,224293,218622,207343,230933,241402,212787
19257943,56,32,8,218451,223261,224313,218585,207267,230866,241288,212715
19259851,56,32,8,218417,223217,224224,218530,207191,230797,241227,212688
19261748,56,32,8,218396,223138,224126,218413,207120,230685,241186,212686
19263656,56,32,8,218321,223097,224121,218422,207128,230671,241095,212607
19265551,56,32,8,218274,223073,224083,218397,207018,230668,241102,212672
19267448,56,32,8,218277,223075,224045,218360,207010,230613,241050,212651
19269351,56,32,8,218232,223014,223996,218313,206974,230576,240983,212606
19271244,56,32,8,218175,222943,223945,218263,206908,230471,240876,212513
19273140,56,32,8,218089,222905,223934,218213,206825,230415,240792,212475
19275035,56,32,8,218071,222848,223858,218141,206770,230309,240727,212392
19276932,56,32,8,217979,222831,223789,218109,206725,230250,240632,212371
19278833,56,32,8,217952,222743,223757,218025,206682,230204,240587,212330
19280729,56,32,8,217896,222716,223781,218020,206629,230139,240495,212332
19282633,56,32,8,217837,222679,223725,217983,206587,230104,240454,212296
19284520,56,32,8,217834,222640,223601,217943,206560,230063,240419,212289
19286413,56,32,8,217761,222552,223547,217885,206456,230007,240340,212230
19288311,56,32,8,217712,222524,223495,217843,206456,229916,240260,212191
19290205,56,32,8,217661,222447,223475,217740,206363,229846,240195,212089
19292099,56,32,8,217573,222398,223402,217698,206297,229765,240100,212020
19293995,56,32,8,217506,222356,223375,217645,206263,229687,239972,211982
19295898,56,32,8,217507,222303,223307,217601,206188,229646,239944,211941
19297792,56,32,8,217408,222259,223247,217514,206142,229580,239884,211979
19299687,56,32,8,217395,222222,223227,217532,206086,229540,239855,212017
19301588,56,32,8,217336,222170,223165,217525,206115,229527,239775,211907
19303483,56,32,8,217259,222095,223114,217425,206005,229433,239703,211839
19305379,56,32,8,217243,222072,223077,217377,205939,229375,239609,211856
19307273,56,32,8,217164,222019,223058,217346,205906,229301,239537,211749
19309165,56,32,8,217124,221989,222951,217242,205812,229205,239525,211668
19311066,56,32,8,217100,221950,222949,217235,205791,229173,239505,211651
19312960,56,32,8,217044,221920,222878,217211,205733,229138,239386,211665
19314856,56,32,8,217009,221873,222900,217155,205705,229106,239333,211666
19316749,56,32,8,216956,221824,222802,217151,205654,229070,239297,211630
19318649,56,32,8,216926,221806,222802,217092,205643,229005,239224,211599
19320543,56,32,8,216868,221749,222726,217053,205569,228974,239155,211558
19322438,56,32,8,216810,221667,222687,217002,205533,228866,239046,211500
19324331,56,32,8,216750,221659,222652,216907,205424,228759,238978,211420
19326227,56,32,8,216718,221592,222555,216841,205394,228697,238900,211367
19328128,56,32,8,216647,221592,222507,216806,205308,228654,238839,211311
19330025,56,32,8,216607,221485,222452,216753,205289,228566,238797,211311
19331920,56,32,8,216555,221439,222413,216732,205250,228575,238705,211318
19333815,56,32,8,216509,221373,222329,216730,205185,228508,238653,211321
19335711,56,32,8,216441,221349,222305,216647,205133,228439,238615,211231
19337614,56,32,8,216400,221315,222256,216586,205120,228352,238503,211205
19339504,56,32,8,216361,221271,222220,216537,205032,228263,238396,211109
19341400,56,32,8,216290,221197,222185,216461,204954,228183,238364,211029
19343303,56,32,8,216254,221153,222101,216411,204897,228140,238265,210971
